file_id,f0_median,tonal_rise_ratio,tonal_fall_ratio,tonal_stable_ratio,stress_zcr_mean,stress_zcr_std,stress_energy_cv,label
trial_lie_001.wav,167.1196746826172,0.3629411764705882,0.35294117647058826,0.28411764705882353,0.3090203857421875,0.063003243137583,1.1460770353226253,lie
trial_lie_002.wav,193.2142791748047,0.2764357702767557,0.2831546952487602,0.4404095344744841,0.35797015850360575,0.07359674500183663,0.8645333982133284,lie
trial_lie_003.wav,148.2048797607422,0.37446808510638296,0.3801418439716312,0.2453900709219858,0.152137451171875,0.009505558016193207,1.3506901952775494,lie
trial_lie_004.wav,198.93789672851562,0.27882960413080893,0.2719449225473322,0.44922547332185886,0.24026407877604167,0.020148158059120257,1.032520122185291,lie
trial_lie_005.wav,194.0004119873047,0.2882275874976605,0.2914093206064009,0.4203630918959386,0.32238314541903407,0.06095797593464238,0.9105624013638046,lie
trial_lie_006.wav,236.97315979003906,0.3357142857142857,0.3252747252747253,0.33901098901098903,0.36385772705078123,0.0747245087960802,1.0060106115328578,lie
trial_lie_007.wav,181.0740966796875,0.28724086343235733,0.28360760846334687,0.4291515281042958,0.3773157958984375,0.0961372327628462,0.7839749621359788,lie
trial_lie_008.wav,177.87762451171875,0.36899862825788754,0.3443072702331962,0.28669410150891633,0.1510888671875,0.008957068036050033,0.6241826310728662,lie
trial_lie_009.wav,146.794677734375,0.35288414929714007,0.33785748909355307,0.3092583616093068,0.313267333984375,0.0848845936626512,0.8344870424011627,lie
trial_lie_010.wav,147.49649047851562,0.33652858610065045,0.32591578226634715,0.3375556316330024,0.3804254150390625,0.09134077204638906,0.8359713952128833,lie
trial_lie_011.wav,133.8599090576172,0.3663895486935867,0.35629453681710216,0.27731591448931114,0.4069560895647321,0.10408763024698481,1.129004487619901,lie
trial_lie_012.wav,189.32522583007812,0.2585551330798479,0.27629911280101394,0.46514575411913817,0.137286376953125,0.008306108896766286,0.7782947375540595,lie
trial_lie_013.wav,179.27297973632812,0.2863899106673673,0.3084603258013663,0.4051497635312664,0.30770904541015626,0.06725817265180394,0.8058685677380979,lie
trial_lie_014.wav,213.7196044921875,0.29067245119305857,0.3051337671728127,0.4041937816341287,0.30217936197916667,0.04380195708375714,0.7435515722443777,lie
trial_lie_015.wav,200.0288848876953,0.39918533604887985,0.4172243235379692,0.183590340413151,0.40190621512276786,0.09157097602718574,1.0653222075102335,lie
trial_lie_016.wav,204.05511474609375,0.39929615592853274,0.3952355170546833,0.20546832701678397,0.4052156066894531,0.09819928672052046,0.9545944503971626,lie
trial_lie_017.wav,204.5942840576172,0.4051527587779298,0.41450068399452805,0.18034655722754217,0.43227742513020834,0.09975225832458066,0.9410159653496051,lie
trial_lie_018.wav,203.07061767578125,0.3767738198667825,0.3941500144801622,0.2290761656530553,0.4094564383370536,0.09887022181012896,0.876811910264182,lie
trial_lie_019.wav,204.79833984375,0.40636908002177463,0.41181273816004355,0.18181818181818182,0.4077493286132812,0.10463933834614872,0.8978915765599864,lie
trial_lie_020.wav,201.32899475097656,0.3859964093357271,0.4066427289048474,0.2073608617594255,0.25105631510416665,0.01721640951069812,1.090197691737882,lie
trial_lie_021.wav,194.81471252441406,0.37623762376237624,0.400990099009901,0.22277227722772278,0.30910980224609375,0.06456321772453288,1.1053451911385308,lie
trial_lie_022.wav,204.57867431640625,0.39894001445434835,0.40688990604673575,0.19417007949891593,0.4110980902777778,0.10092222350604678,0.9928148454652534,lie
trial_lie_023.wav,197.28878784179688,0.4197274197274197,0.4238854238854239,0.1563871563871564,0.4228434244791667,0.08964566531451124,0.9254055606178305,lie
trial_lie_024.wav,213.576171875,0.3804303694681283,0.4092570036540804,0.21031262687779131,0.39296826171875,0.09477913580025961,0.8080691880384498,lie
trial_lie_025.wav,207.51788330078125,0.34679334916864607,0.37360027146250424,0.2796063793688497,0.38977132161458333,0.10368030715670463,0.8026415106200536,lie
trial_lie_026.wav,195.93817138671875,0.3975438596491228,0.40982456140350876,0.19263157894736843,0.3702276611328125,0.08893368878414429,1.0549089007015595,lie
trial_lie_027.wav,199.00222778320312,0.3862708719851577,0.40111317254174395,0.21261595547309833,0.3486122639973958,0.09345249482552559,1.029865599082557,lie
trial_lie_028.wav,202.31405639648438,0.39991745769706977,0.43871234007428805,0.16137020222864218,0.357274169921875,0.08384611876095761,1.1069157347733505,lie
trial_lie_029.wav,198.85079956054688,0.42001015744032505,0.4393092940578974,0.14068054850177755,0.38639984130859373,0.0890561440227455,1.0025534401736098,lie
trial_lie_030.wav,204.36907958984375,0.40270055599682286,0.4151442944135557,0.1821551495896214,0.38539306640625,0.08720228948228757,1.0825443062957887,lie
trial_lie_031.wav,189.49166870117188,0.41566962562717097,0.41451177151678886,0.16981860285604014,0.3385060628255208,0.09273701390573769,1.2529907659050539,lie
trial_lie_032.wav,173.70596313476562,0.36025732666190136,0.38456040028591854,0.2551822730521801,0.40897969563802083,0.09989565251936176,0.8676102483661187,lie
trial_lie_033.wav,138.61920166015625,0.4084037349933304,0.41240551356158295,0.1791907514450867,0.46214002821180555,0.0959280399583907,0.4513988211757492,lie
trial_lie_034.wav,144.23828125,0.4019346230820547,0.4159439626417612,0.1821214142761841,0.43789021809895834,0.10210445237416502,0.6246263320544614,lie
trial_lie_035.wav,200.57200622558594,0.3876500857632933,0.41966838193253286,0.1926815323041738,0.42536080496651785,0.0989384251415161,1.1530597856128217,lie
trial_lie_036.wav,151.4132843017578,0.40266735060271863,0.410361631187484,0.1869710182097974,0.43474838256835935,0.10145711985413265,0.9397170745582321,lie
trial_lie_037.wav,190.2185516357422,0.3745188606620477,0.3826020015396459,0.2428791377983064,0.3727646891276042,0.09934183102473751,1.0852028792983195,lie
trial_lie_038.wav,178.8929901123047,0.41688424717145345,0.40339425587467365,0.17972149695387293,0.360785888671875,0.08901136876711813,1.1183433451372446,lie
trial_lie_039.wav,210.37205505371094,0.34523015343562374,0.3482321547698466,0.30653769179452967,0.39418192545572917,0.09183569804378112,0.8990205248883106,lie
trial_lie_040.wav,199.16354370117188,0.3686405337781485,0.3803169307756464,0.2510425354462052,0.380770751953125,0.09301044786605599,0.9002647547468577,lie
trial_lie_041.wav,184.8854217529297,0.4241724403387221,0.4449576597382602,0.1308698999230177,0.36811909993489583,0.1029101998870111,0.6941455916950315,lie
trial_lie_042.wav,169.03823852539062,0.4274395329441201,0.4224353628023353,0.1501251042535446,0.364909912109375,0.08783024040535806,0.7649889733183212,lie
trial_lie_043.wav,160.24932861328125,0.4548685145700071,0.44420753375977257,0.10092395167022032,0.30019816080729167,0.04866325060995835,0.6953046184550647,lie
trial_lie_044.wav,159.30499267578125,0.45383759733036705,0.41713014460511677,0.12903225806451613,0.19616943359375,0.011656634439464379,0.7590439819611832,lie
trial_lie_045.wav,213.1765594482422,0.343322818086225,0.3491062039957939,0.30757097791798105,0.3478472900390625,0.07853182258114494,0.9768931655535379,lie
trial_lie_046.wav,167.98263549804688,0.3892759769766737,0.37715843683732203,0.23356558618600423,0.37313860212053573,0.09046201998892471,0.7396897791074715,lie
trial_lie_047.wav,146.4017333984375,0.41375,0.424375,0.161875,0.308609619140625,0.06496488483476512,0.7894799847664189,lie
trial_lie_048.wav,127.23033142089844,0.4219629089393624,0.4280058345488644,0.1500312565117733,0.39163037109375,0.09312461804177212,0.5939737842537232,lie
trial_lie_049.wav,130.03956604003906,0.43,0.4260869565217391,0.14391304347826087,0.34843408203125,0.08729196661591872,0.5708287345323821,lie
trial_lie_050.wav,225.15228271484375,0.4287429943955164,0.4279423538831065,0.1433146517213771,0.385623779296875,0.08947227398837142,0.8665917926984785,lie
trial_lie_051.wav,116.3363037109375,0.4584527220630373,0.4355300859598854,0.10601719197707736,0.17469482421875,0.011039199763455012,0.4578590244846394,lie
trial_lie_052.wav,135.68983459472656,0.39662359316381823,0.3870362651104627,0.21634014172571905,0.3275982666015625,0.08552282550765643,0.7404109934212121,lie
trial_lie_053.wav,165.26998901367188,0.43996664813785435,0.43274041133963315,0.1272929405225125,0.4039152526855469,0.1112464016938494,0.6674860672662886,lie
trial_lie_054.wav,155.36505126953125,0.42842842842842843,0.44594594594594594,0.12562562562562563,0.37968231201171876,0.08772296021051638,0.746446335013273,lie
trial_lie_055.wav,160.20606994628906,0.2845528455284553,0.30988117573483426,0.40556597873671046,0.4330735560825893,0.10524907927650941,0.8188638725890452,lie
trial_truth_001.wav,192.0707244873047,0.35036496350364965,0.36423357664233574,0.2854014598540146,0.3017781575520833,0.04566355221023332,0.8447699572051095,truth
trial_truth_002.wav,180.70645141601562,0.2612430520464881,0.2905507832238504,0.44820616472966146,0.3396722412109375,0.08096919190215542,0.7953904367587568,truth
trial_truth_003.wav,107.21272277832031,0.4004702194357367,0.3879310344827586,0.2115987460815047,0.30349161783854167,0.034266227228562846,1.0126937014812218,truth
trial_truth_004.wav,178.86520385742188,0.31341268867345684,0.3082586820468769,0.3783286292796662,0.40912078857421874,0.06265937835343552,0.8230226059062821,truth
trial_truth_005.wav,188.94735717773438,0.3145485911443358,0.32518688901667625,0.36026451983898794,0.3769552176339286,0.08229303430918505,0.9076172713335328,truth
trial_truth_006.wav,138.4591064453125,0.33649134269846454,0.34171839268213,0.3217902646194054,0.383035888671875,0.09046682149569854,0.9634194962770803,truth
trial_truth_007.wav,159.50914001464844,0.32826026249650936,0.3256073722423904,0.34613236526110025,0.4297429547991071,0.06788626984957771,0.9921255734667993,truth
trial_truth_008.wav,169.8986358642578,0.4388813712223726,0.43775372124492556,0.12336490753270185,0.39889756944444443,0.08022471338368557,0.7155393959429407,truth
trial_truth_009.wav,172.1759033203125,0.44212860310421287,0.41685144124168516,0.141019955654102,0.309784423828125,0.07528019575178128,0.5880087632831261,truth
trial_truth_010.wav,172.20285034179688,0.4437049362174154,0.4334442595673877,0.1228508042151969,0.454330078125,0.08737599028761536,0.777661895011371,truth
trial_truth_011.wav,166.61289978027344,0.43854064642507345,0.43854064642507345,0.12291870714985309,0.40031539916992187,0.07925384699910656,0.6842749458849883,truth
trial_truth_012.wav,170.37344360351562,0.4492600422832981,0.42917547568710357,0.12156448202959831,0.3796319580078125,0.0894367383727714,0.7476580750495817,truth
trial_truth_013.wav,180.99429321289062,0.46059733717164447,0.4472831953940266,0.09211946743432889,0.3864984130859375,0.09328290944045109,0.8106438698927576,truth
trial_truth_014.wav,174.49472045898438,0.4434782608695652,0.4260869565217391,0.13043478260869565,0.27359334309895833,0.03154544646324812,0.8801584316873584,truth
trial_truth_015.wav,170.8802032470703,0.453318335208099,0.43869516310461193,0.10798650168728909,0.44417428152901783,0.1066320978212953,0.8271625011515705,truth
trial_truth_016.wav,178.71682739257812,0.39066666666666666,0.4106666666666667,0.19866666666666666,0.194835205078125,0.011256624959962644,1.0337575806556587,truth
trial_truth_017.wav,129.04034423828125,0.42,0.38,0.2,0.11950439453125,0.007587550878589865,1.3127268332712068,truth
trial_truth_018.wav,123.96875762939453,0.41930835734870314,0.38904899135446686,0.19164265129682997,0.141556396484375,0.009064937707646995,1.1186092571822939,truth
trial_truth_019.wav,122.1776123046875,0.3859784283513097,0.4098613251155624,0.2041602465331279,0.23106160481770832,0.029192324975292974,1.0398981371507003,truth
trial_truth_020.wav,110.31494140625,0.43478260869565216,0.3710144927536232,0.19420289855072465,0.15671630859375,0.009752713327174657,0.8118825400911862,truth
trial_truth_021.wav,192.88621520996094,0.41376146788990825,0.41651376146788993,0.16972477064220184,0.2663850911458333,0.01692026722930214,1.1146763236971533,truth
trial_truth_022.wav,141.5587158203125,0.4645365168539326,0.4357443820224719,0.0997191011235955,0.4403409830729167,0.105809110784983,0.9618867870225863,truth
trial_truth_023.wav,161.82110595703125,0.3479804704837994,0.37017310252996005,0.2818464269862406,0.43197607421875,0.10643080981761271,0.814134713068213,truth
trial_truth_024.wav,114.38069152832031,0.4577181208053691,0.4272930648769575,0.11498881431767338,0.400243408203125,0.10028320336007063,0.913310301052565,truth
trial_truth_025.wav,126.33721160888672,0.44776561112755253,0.42497780408404856,0.12725658478839894,0.42143729073660713,0.09413275104704268,1.2904730613428563,truth
trial_truth_026.wav,170.27499389648438,0.4564198687910028,0.45829428303655106,0.08528584817244611,0.41276785714285713,0.10562227319561146,0.8042270285399672,truth
trial_truth_027.wav,187.93350219726562,0.31585268214571655,0.30304243394715774,0.3811048839071257,0.365682861328125,0.09251178132596158,0.9010424420141224,truth
trial_truth_028.wav,100.65739440917969,0.4338888888888889,0.4166666666666667,0.14944444444444444,0.2791033935546875,0.05789405737610181,0.708175220689417,truth
trial_truth_029.wav,155.06829833984375,0.26414273281114015,0.2928633594429939,0.44299390774586594,0.384788330078125,0.09250270599550503,0.5023218544023567,truth
trial_truth_030.wav,153.4001007080078,0.45289196071298654,0.44725354674427065,0.09985449254274281,0.433533935546875,0.07536211772055083,0.5982691089193051,truth
trial_truth_031.wav,172.2747344970703,0.2436040044493882,0.26028921023359286,0.4961067853170189,0.3485653686523438,0.06917161028946311,0.4701882505818178,truth
trial_truth_032.wav,98.7415771484375,0.3761492698756084,0.37479718766901027,0.24905354245538128,0.32315750122070314,0.09126032027180113,0.5425283349040502,truth
trial_truth_033.wav,132.27423095703125,0.30859835100117783,0.33451118963486454,0.3568904593639576,0.3533697509765625,0.07219447906980274,0.4591295740974787,truth
trial_truth_034.wav,149.8328094482422,0.2805035506778567,0.2908327953518399,0.4286636539703034,0.42811209542410716,0.125154551071944,0.4627210823731297,truth
trial_truth_035.wav,109.6888198852539,0.414609739826551,0.43695797198132086,0.1484322881921281,0.39080485026041667,0.08594145239401325,1.067960557070996,truth
trial_truth_036.wav,97.19412231445312,0.4104921579232017,0.4305029745808545,0.15900486749594375,0.40311660766601565,0.10024139655276175,0.9131462880170015,truth
trial_truth_037.wav,159.25234985351562,0.37898089171974525,0.3989990900818926,0.22202001819836215,0.3929326171875,0.10064288072170974,1.0151248433887279,truth
trial_truth_038.wav,96.27359008789062,0.3519494204425711,0.351422550052687,0.2966280295047418,0.273822021484375,0.06411998048316146,1.0756160707817892,truth
trial_truth_039.wav,178.7688446044922,0.324577861163227,0.3348968105065666,0.3405253283302064,0.358135986328125,0.09463719330710126,0.6477439244483488,truth
trial_truth_040.wav,178.2266845703125,0.45319561007101355,0.45836023240800516,0.08844415752098128,0.415328369140625,0.11645300961714102,1.251596318014332,truth
trial_truth_041.wav,171.2149658203125,0.4214243672748676,0.424072984108299,0.15450264861683344,0.37132864815848216,0.08150689154848748,0.8774414263600261,truth
trial_truth_042.wav,172.7542724609375,0.41827885256837893,0.4309539693128753,0.15076717811874582,0.40584696451822916,0.09528751871887861,0.7839481353485468,truth
trial_truth_043.wav,171.86648559570312,0.42857142857142855,0.44313011828935395,0.12829845313921748,0.360358642578125,0.09141554602897757,0.8690029547688471,truth
trial_truth_044.wav,135.6129608154297,0.36320305052430885,0.37178265014299333,0.2650142993326978,0.362989013671875,0.09733375865151912,0.8559177351215553,truth
trial_truth_045.wav,168.9476776123047,0.3399029714978775,0.3553668890236507,0.30473013947847183,0.4214182826450893,0.10242517129916853,0.8459090140237361,truth
trial_truth_046.wav,136.96580505371094,0.4094104921579232,0.3948080043266631,0.19578150351541374,0.3760931396484375,0.08604368048319984,0.7270152831505449,truth
trial_truth_047.wav,152.28030395507812,0.42763664357197845,0.4457274826789838,0.12663587374903773,0.3409661865234375,0.0914432129183676,0.7384435283314409,truth
trial_truth_048.wav,137.9341278076172,0.4468822170900693,0.41147036181678215,0.14164742109314857,0.3346657307942708,0.08893762486846442,1.0787989715950816,truth
trial_truth_049.wav,136.66285705566406,0.42895263509006004,0.4312875250166778,0.13975983989326218,0.41705423990885415,0.09183059518889937,0.6063739882861783,truth
trial_truth_050.wav,162.2191162109375,0.43385552654482157,0.43255004351610093,0.13359442993907747,0.3374150390625,0.08082815306342431,0.794570180512978,truth
trial_truth_051.wav,183.73341369628906,0.3309203722854188,0.3367804205446398,0.3322992071699414,0.39336568196614585,0.09034830659506579,0.7515971141501584,truth
trial_truth_052.wav,193.64405822753906,0.31435472739820564,0.3447204968944099,0.3409247757073844,0.367440185546875,0.08337302212428034,0.7079370778878439,truth
trial_truth_053.wav,197.03094482421875,0.33855903935957304,0.3432288192128085,0.3182121414276184,0.4071803792317708,0.10137001652507188,0.8780383977277905,truth
trial_truth_054.wav,195.96885681152344,0.36833333333333335,0.36625,0.2654166666666667,0.315369384765625,0.08148950379269546,0.9559497933685226,truth
